시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량
2023-08-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.199999999999994,0.0,0.0,-0.0,0.0,0.0
2023-08-20 07:00:00,3.3,1.6,0.9,0.6,0.9,3.4,0.0,1.3,1.4,2.0,3.4650000000000007,2.3,3.6,3.3,1.9,-0.3
2023-08-20 08:00:00,15.7,6.3,2.8,2.5,3.7,13.5,0.0,4.3,3.3,4.6,8.411000000000003,6.7,12.8,13.1,4.6,2.4
2023-08-20 09:00:00,48.1,12.8,12.4,8.6,11.1,44.1,0.0,13.5,11.8,14.3,23.729,20.5,40.0,43.9,16.3,3.0
2023-08-20 10:00:00,71.0,22.3,16.9,13.3,16.9,60.2,0.0,20.0,15.7,20.2,35.18999999999998,31.1,58.3,57.5,24.3,8.3
2023-08-20 11:00:00,19.7,27.2,17.9,7.8,22.8,75.0,0.0,24.5,13.4,11.7,43.29400000000001,41.7,75.7,56.0,8.0,6.2
2023-08-20 12:00:00,24.3,7.9,5.4,4.3,24.7,22.1,0.0,9.8,7.0,11.1,43.014,15.9,79.6,32.3,20.0,15.0
2023-08-20 13:00:00,110.8,29.4,19.6,7.8,23.7,90.0,0.0,31.1,23.6,33.6,41.76200000000003,47.8,69.4,55.7,18.7,7.9
2023-08-20 14:00:00,111.5,31.3,20.1,2.7,23.5,96.1,0.0,32.5,7.9,10.7,47.92200000000002,51.3,89.0,71.0,12.9,7.7
2023-08-20 15:00:00,86.8,24.3,15.6,7.3,24.5,77.9,0.0,26.2,20.4,28.6,45.531000000000006,40.8,76.5,74.3,29.7,10.2
2023-08-20 16:00:00,68.5,20.7,12.1,5.6,21.9,67.5,0.0,22.4,17.7,23.5,38.09299999999997,35.4,65.9,64.5,26.7,13.1
2023-08-20 17:00:00,15.8,5.9,3.2,1.1,4.8,17.2,0.0,4.9,4.7,5.6,11.204000000000002,8.1,14.4,13.3,5.7,1.1
2023-08-20 18:00:00,21.8,5.9,3.2,1.9,7.4,22.0,0.0,7.9,6.4,7.1,15.739000000000017,11.9,22.3,21.2,9.2,0.2
2023-08-20 19:00:00,-0.9,0.0,0.0,0.0,-0.1,-0.4,0.011,0.4,0.1,0.0,4.305999999999994,0.0,0.0,1.1,0.2,-0.3
2023-08-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305999999999994,0.0,0.0,0.0,0.0,0.0
2023-08-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305999999999994,0.0,0.0,0.0,0.0,0.0
2023-08-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226999999999993,0.0,0.0,0.0,0.0,0.0
2023-08-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226999999999993,0.0,0.0,0.0,0.0,0.0
2023-08-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
2023-08-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
2023-08-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
2023-08-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
2023-08-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
2023-08-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
2023-08-21 06:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,-0.1,0.0
2023-08-21 07:00:00,2.4,2.4,2.1,0.7,0.8,0.0,0.0,1.5,1.0,1.3,5.0,2.1,3.6,4.3,1.7,9.9
2023-08-21 08:00:00,20.2,9.6,8.9,5.3,4.0,15.9,0.0,6.5,4.7,5.3,11.7,10.0,18.3,19.6,8.2,9.9
2023-08-21 09:00:00,11.2,8.2,3.5,11.9,12.8,12.7,0.0,5.3,4.4,13.0,19.6,17.0,33.4,35.2,21.4,39.8
2023-08-21 10:00:00,82.7,6.1,4.4,7.4,6.8,15.0,0.0,23.8,9.2,11.1,19.1,21.3,49.5,50.2,29.1,78.4
2023-08-21 11:00:00,116.3,18.4,22.9,3.1,25.9,90.1,0.0,22.0,23.6,32.1,45.6,45.8,83.7,84.0,10.6,32.8
2023-08-21 12:00:00,26.9,9.9,24.4,9.9,29.4,34.6,0.0,33.3,25.3,35.7,56.6,52.4,97.2,19.5,35.3,32.8
2023-08-21 13:00:00,22.2,0.0,4.9,9.3,21.2,22.0,0.0,7.2,16.2,11.9,27.3,13.5,28.5,20.4,9.0,12.4
2023-08-21 14:00:00,108.1,31.0,19.7,5.1,30.5,94.3,0.0,32.7,23.3,30.4,55.0,51.8,97.8,67.7,0.4,15.7
2023-08-21 15:00:00,98.7,27.7,16.8,1.8,14.7,85.4,0.0,28.8,9.6,8.8,13.7,24.0,23.1,34.9,18.6,16.8
2023-08-21 16:00:00,67.2,20.0,10.9,5.3,21.5,65.9,0.0,21.2,16.4,21.9,36.0,33.5,62.6,62.0,26.7,17.3
2023-08-21 17:00:00,42.6,13.5,5.6,3.8,14.3,45.9,0.0,12.5,8.4,9.2,23.8,23.2,42.3,46.1,20.2,22.4
2023-08-21 18:00:00,3.5,1.8,0.7,0.0,1.5,4.6,0.0,2.3,1.6,1.9,5.854999999999998,3.2,5.8,6.2,2.6,5.5
2023-08-21 19:00:00,-0.7,0.1,0.0,0.0,-0.0,-0.2,0.0049999999999999,0.5,0.1,0.2,11.100000000000009,0.0,0.3,1.4,0.5,-0.3
2023-08-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000009,0.0,0.0,0.0,0.0,0.0
2023-08-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000009,0.0,0.0,0.0,0.0,0.0
2023-08-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000009,0.0,0.0,0.0,0.0,0.0
2023-08-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000009,0.0,0.0,0.0,0.0,0.0
2023-08-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0
2023-08-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0
2023-08-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0
2023-08-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0
2023-08-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0
2023-08-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0
2023-08-22 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.4,0.0,4.851
2023-08-22 07:00:00,8.4,3.3,2.1,1.8,2.3,7.2,0.0,3.0,2.2,2.9,14.8,4.4,8.0,8.4,3.5,35.43799999999999
2023-08-22 08:00:00,29.9,13.3,11.5,7.6,7.6,27.0,0.0,10.1,7.4,9.1,24.6,15.8,29.0,29.2,12.5,33.342000000000006
2023-08-22 09:00:00,22.7,7.0,4.8,4.8,6.0,17.4,0.0,7.4,5.1,6.9,20.2,10.5,19.7,21.4,9.2,29.39899999999999
2023-08-22 10:00:00,32.3,9.4,6.2,5.9,8.2,24.5,0.0,9.6,6.8,9.8,23.5,13.8,26.3,32.4,11.7,43.839000000000006
2023-08-22 11:00:00,111.2,31.0,22.4,2.0,11.4,88.6,0.0,10.7,7.2,9.1,24.6,44.2,31.7,23.3,10.7,32.67100000000001
2023-08-22 12:00:00,126.9,16.6,10.3,9.3,18.6,39.9,0.0,29.0,11.0,13.9,42.5,48.3,90.4,80.1,18.3,27.73600000000001
2023-08-22 13:00:00,137.2,29.1,23.0,3.2,24.1,72.3,0.0,13.2,26.4,22.6,40.9,33.2,54.5,100.6,15.6,50.15
2023-08-22 14:00:00,41.1,11.5,7.4,2.7,10.0,32.5,0.0,10.6,8.8,11.3,21.52999999999999,16.0,29.1,30.5,11.4,44.648
2023-08-22 15:00:00,23.1,7.4,4.4,1.8,6.5,20.0,0.0,7.1,5.5,7.3,16.777000000000015,10.7,19.5,20.6,8.7,46.44800000000002
2023-08-22 16:00:00,18.1,6.2,3.7,2.2,6.5,18.4,0.0,6.8,5.7,8.8,16.00200000000001,10.2,19.4,17.8,7.9,43.55700000000001
2023-08-22 17:00:00,0.6,0.7,0.0,0.0,0.4,1.0,0.0,1.1,0.6,0.8,11.100000000000009,0.0,1.1,3.0,1.2,11.629000000000008
2023-08-22 18:00:00,-0.6,0.2,0.0,0.0,-0.1,0.0,0.0,0.5,0.0,0.0,11.100000000000009,0.0,0.2,1.4,0.5,3.940999999999996
2023-08-22 19:00:00,0.0,0.0,0.0,0.0,-0.3,-0.5,0.024,0.0,0.0,0.0,11.100000000000009,0.0,0.0,-0.1,-0.1,4.410999999999999
2023-08-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.021000000000008,0.0,0.0,0.0,0.0,0.002
2023-08-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.468000000000012,0.0,0.0,0.0,0.0,-0.009
2023-08-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78400000000001,0.0,0.0,0.0,0.0,0.0
2023-08-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.021000000000008,0.0,0.0,0.0,0.0,0.0
2023-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.942000000000007,0.0,0.0,0.0,0.0,0.0
2023-08-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.021000000000008,0.0,0.0,0.0,0.0,0.0
2023-08-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.152000000000015,0.0,0.0,0.0,0.0,0.0
2023-08-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.152000000000015,0.0,0.0,0.0,0.0,0.0
2023-08-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.152000000000015,0.0,0.0,0.0,0.0,0.0
2023-08-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.073000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-23 06:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.009,0.0,0.0,-0.0,10.942000000000007,0.0,0.0,0.5,0.2,-0.1
2023-08-23 07:00:00,0.8,0.8,0.3,0.0,0.3,1.5,0.0,1.1,0.7,0.8,10.231000000000016,0.0,1.1,3.0,1.1,7.8
2023-08-23 08:00:00,4.0,1.7,0.9,0.6,0.8,3.8,0.0,1.9,1.1,1.4,3.4729999999999976,2.4,4.1,5.0,1.8,31.0
2023-08-23 09:00:00,10.3,3.8,2.4,2.2,3.0,9.5,0.0,3.8,2.8,3.7,11.422999999999986,5.5,10.0,10.8,4.5,81.3
2023-08-23 10:00:00,10.8,3.8,2.4,2.3,3.2,9.4,0.0,3.9,2.7,3.6,11.514999999999992,5.5,9.9,11.1,4.6,66.2
2023-08-23 11:00:00,25.2,7.8,5.0,4.4,6.6,20.6,0.0,7.6,5.5,7.4,17.129000000000012,11.1,20.2,21.8,8.6,67.8
2023-08-23 12:00:00,36.5,11.5,7.4,7.1,9.6,30.7,0.0,10.6,8.1,11.0,21.95299999999997,15.8,29.2,29.3,12.7,42.7
2023-08-23 13:00:00,81.0,25.3,16.7,13.3,20.8,72.0,0.0,22.4,18.1,23.8,38.84799999999998,36.3,62.3,78.3,24.9,55.3
2023-08-23 14:00:00,29.8,9.0,5.8,5.5,7.6,23.6,0.0,8.5,6.5,8.8,16.967000000000002,12.7,23.7,21.7,10.6,51.5
2023-08-23 15:00:00,18.2,4.9,2.9,2.2,3.5,12.3,0.0,4.7,3.0,4.1,7.944999999999998,6.5,11.3,12.4,4.7,40.3
2023-08-23 16:00:00,0.0,0.0,0.0,0.0,-0.2,-0.8,0.005,0.2,0.0,0.0,10.231000000000016,0.0,0.0,0.6,0.1,32.9
2023-08-23 17:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.002,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.2,0.0,25.7
2023-08-23 18:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.001,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.1,0.0,7.3
2023-08-23 19:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.011,0.0,-0.0,0.0,9.994000000000016,0.0,0.0,0.4,0.0,0.5
2023-08-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,-0.065
2023-08-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,-0.065
2023-08-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,-0.1,9.994000000000016,0.0,0.0,0.0,0.0,0.1169999999999999
2023-08-24 07:00:00,5.8,2.2,1.4,1.1,1.5,5.1,0.0,2.3,1.6,2.1,7.639999999999997,3.2,5.9,7.0,2.8,39.719
2023-08-24 08:00:00,-0.6,0.4,0.0,0.0,-0.1,0.4,0.0,0.7,0.1,0.0,11.100000000000009,0.0,0.3,1.8,0.7,13.325
2023-08-24 09:00:00,29.6,16.2,13.7,10.7,11.0,45.3,0.0,9.8,11.5,15.8,25.31499999999999,18.3,38.8,21.2,12.9,44.99
2023-08-24 10:00:00,56.1,14.4,9.1,11.6,11.2,37.4,0.0,13.8,8.8,12.4,21.98899999999999,19.1,35.4,74.2,24.6,60.00200000000001
2023-08-24 11:00:00,11.3,4.5,2.8,1.3,3.6,11.5,0.0,4.4,3.6,4.6,8.291000000000004,6.7,12.4,10.8,5.7,26.81
2023-08-24 12:00:00,3.5,2.2,1.3,0.7,1.6,5.1,0.011,2.2,1.8,2.4,9.628999999999987,3.4,6.5,6.5,3.4,27.754999999999995
2023-08-24 13:00:00,1.1,1.0,0.3,0.0,0.6,2.3,0.0,1.2,0.8,1.0,11.100000000000009,1.6,2.8,3.2,1.1,18.58000000000001
2023-08-24 14:00:00,8.8,3.0,1.8,0.7,2.5,7.4,0.0,3.2,2.2,2.9,12.342999999999986,4.5,8.2,9.2,3.5,31.88199999999999
2023-08-24 15:00:00,9.5,3.3,1.9,0.8,2.6,8.4,0.0,3.2,2.4,3.2,12.211999999999984,4.7,8.6,8.9,3.7,48.744
2023-08-24 16:00:00,4.9,2.0,1.1,0.2,1.3,4.7,0.0,2.2,1.5,2.0,4.418000000000002,2.9,5.4,6.5,2.5,30.834
2023-08-24 17:00:00,3.6,1.9,1.1,0.3,1.3,4.1,0.0,2.0,1.5,2.0,4.452,2.8,5.4,5.3,2.2,33.53799999999998
2023-08-24 18:00:00,-0.8,0.1,0.0,0.0,-0.2,0.0,0.016,0.3,0.0,0.0,10.231000000000016,0.0,0.0,0.0,0.0,120.85700000000011
2023-08-24 19:00:00,0.0,0.0,0.0,0.0,-0.2,-0.5,0.0,0.1,0.0,0.0,10.152000000000015,0.0,0.0,0.5,0.0,7.940999999999999
2023-08-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.6459999999999997
2023-08-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.008
2023-08-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.008
2023-08-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,9.994000000000016,0.0,-0.2,-0.0,0.0,0.1359999999999999
2023-08-25 07:00:00,3.3,2.2,1.3,0.7,1.5,4.4,0.0,2.0,1.7,2.2,5.867000000000001,3.3,6.2,5.5,1.7,56.26299999999999
2023-08-25 08:00:00,17.2,5.4,4.2,7.6,7.6,11.3,0.0,7.3,7.2,9.7,20.21699999999999,11.2,26.7,17.7,10.3,47.30500000000003
2023-08-25 09:00:00,33.2,5.7,4.2,2.8,5.0,14.0,0.0,7.3,4.1,5.6,11.029000000000009,8.9,17.9,19.3,7.2,53.79100000000001
2023-08-25 10:00:00,11.3,3.6,2.3,1.4,2.4,8.0,0.0,3.4,2.8,3.7,11.37399999999999,5.1,10.1,12.4,6.1,41.506000000000014
2023-08-25 11:00:00,100.4,27.9,20.2,8.1,23.7,81.6,0.0,27.0,21.1,28.3,46.12500000000002,41.9,77.6,78.1,32.6,42.516000000000005
2023-08-25 12:00:00,110.3,30.1,21.3,9.1,26.7,88.6,0.0,31.0,23.4,32.8,49.188,47.3,88.4,87.7,17.7,35.659999999999975
2023-08-25 13:00:00,17.0,5.7,4.4,1.9,30.7,27.3,0.0,30.6,14.3,36.5,50.01800000000001,20.2,95.8,44.1,36.9,62.83200000000001
2023-08-25 14:00:00,100.8,27.5,18.4,8.0,26.7,86.3,0.0,28.0,22.7,31.8,47.467999999999975,44.7,84.1,82.2,34.2,55.21099999999997
2023-08-25 15:00:00,24.9,21.7,15.4,6.9,6.7,74.1,0.0,25.4,21.0,29.1,39.08999999999998,7.0,77.2,74.0,31.6,74.83899999999998
2023-08-25 16:00:00,62.6,19.4,10.9,5.2,21.3,64.0,0.0,20.6,17.0,22.8,36.39699999999998,33.4,61.8,60.4,25.9,39.694
2023-08-25 17:00:00,35.1,12.0,5.1,3.1,14.4,42.5,0.0,14.0,11.5,12.5,24.073000000000008,21.9,41.0,39.9,17.4,38.57700000000003
2023-08-25 18:00:00,10.3,1.2,0.7,1.1,5.6,15.9,0.0,6.0,5.2,4.1,11.583000000000002,9.0,17.9,17.6,7.8,21.391
2023-08-25 19:00:00,0.0,0.0,0.0,0.0,-0.2,-0.5,0.004,0.0,0.0,0.0,11.100000000000009,0.0,0.0,0.5,0.0,7.879000000000002
2023-08-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.023,0.0,-0.0,0.0,9.994000000000016,0.0,-0.2,0.0,-0.1,1.7
2023-08-26 07:00:00,2.6,1.2,0.6,0.0,0.9,2.6,0.0,1.8,1.3,2.0,3.6229999999999993,2.3,5.0,4.6,2.3,12.6
2023-08-26 08:00:00,19.3,5.4,3.5,5.0,5.2,13.2,0.0,3.9,4.2,5.5,10.215000000000009,9.5,14.2,13.3,8.5,33.6
2023-08-26 09:00:00,50.7,18.3,15.1,10.4,12.0,44.3,0.0,14.7,11.6,12.9,26.036,22.7,41.0,9.5,18.3,53.7
2023-08-26 10:00:00,81.5,23.6,18.4,14.4,18.8,65.6,0.0,22.0,17.3,21.6,37.95699999999996,33.9,63.1,62.5,26.7,60.1
2023-08-26 11:00:00,96.8,25.3,17.4,13.4,18.2,69.5,0.0,22.7,17.2,22.9,38.15299999999999,33.1,61.5,63.3,28.7,91.7
2023-08-26 12:00:00,100.5,30.5,20.8,19.9,28.3,91.0,0.0,31.6,25.1,34.8,50.98799999999997,48.8,91.8,66.9,33.6,84.0
2023-08-26 13:00:00,89.5,24.3,15.9,18.9,24.7,70.6,0.0,27.3,21.2,30.0,46.72800000000003,40.7,80.8,85.4,33.9,125.4
2023-08-26 14:00:00,104.3,28.5,18.6,17.5,27.2,88.8,0.0,29.0,23.3,32.5,48.31,46.2,86.6,84.3,35.4,73.7
2023-08-26 15:00:00,84.8,24.1,14.9,14.0,24.2,76.8,0.0,25.1,20.2,28.3,44.008,40.1,74.5,72.7,30.5,80.3
2023-08-26 16:00:00,23.2,7.4,4.2,4.2,7.3,21.6,0.0,7.7,6.3,8.3,16.620000000000008,13.0,22.7,23.6,9.4,59.0
2023-08-26 17:00:00,30.5,10.2,4.6,5.7,12.4,35.3,0.0,12.1,9.7,10.6,21.974999999999987,18.5,34.6,34.1,14.7,39.4
2023-08-26 18:00:00,10.1,2.3,1.1,2.0,4.6,13.4,0.0,5.1,4.2,3.9,9.836,7.6,14.4,14.4,6.1,16.5
2023-08-26 19:00:00,0.0,0.0,0.0,0.0,-0.2,-0.8,0.004,0.2,0.0,0.0,11.100000000000009,0.0,0.0,0.5,0.1,3.0
2023-08-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994000000000016,0.0,0.0,0.0,0.0,0.0
2023-08-27 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0099999999999999,0.1,-0.0,0.0,9.994000000000016,0.0,0.0,0.1,-0.1,-0.1
